System,SOURCE_ID,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,e_gmag,e_bpmag,e_rpmag,Radius,Teff
1125,1523639893071229184,194.95342908430285,38.37218456853019,17.497394561767578,17.413957595825195,17.695920944213867,0.000745553128015775,0.004895311974364831,0.011931856782378764,0.016,20370.421
1126,1523742559969438080,195.01658993286668,39.10972424507197,17.83452033996582,17.910341262817383,17.731121063232422,0.0008999774384031285,0.011487132413857643,0.010932727819468385,0.013,9527.962
1127,1524658448858445568,200.86639303395043,40.23045151052214,17.622385025024414,17.549007415771484,17.812362670898438,0.0006828006172206482,0.005123188662963017,0.00810781059582516,0.014,19498.446
1128,1525062003985802368,201.15109832896084,40.87455737652461,17.78671646118164,17.779312133789062,17.85114097595215,0.0007677952183516045,0.004593288849386625,0.009177143770402709,0.009,13427.650
1129,1525602177729989376,198.23948048282136,40.50618725420536,18.787120819091797,18.749374389648438,18.932056427001953,0.001254677385116175,0.011063898481208752,0.026044319368836243,0.025,16255.488
1130,1531433472005928064,186.73880706365426,37.442905326073486,17.407251358032227,17.39238739013672,17.50212860107422,0.0009341641830160442,0.00576413656310401,0.010255432996507368,0.022,13365.955
1131,1533451934836117376,185.9008485112059,41.37854761393771,17.097129821777344,17.010345458984375,17.306243896484375,0.0008178757710758568,0.0058788539508428115,0.009123747145149748,0.014,20989.399
1132,1536694184174598016,183.25241779687988,42.32560719600171,19.710004806518555,20.335660934448242,19.122947692871094,0.0031795977107478895,0.05388684320160979,0.040794203219716815,0.018,4446.313
1132,1536694184174598016,183.25241779687988,42.32560719600171,19.710004806518555,20.335660934448242,19.122947692871094,0.0031795977107478895,0.05388684320160979,0.040794203219716815,0.018,4446.313
1133,1537794524729363712,180.0122629647871,43.59473819694021,15.701427459716797,15.838726997375488,15.450812339782715,0.0004682334186193201,0.0023221976766157654,0.002209717925454968,0.014,7744.618
1134,1540046358903186176,180.3860598256291,46.57434618955701,17.329317092895508,17.29397964477539,17.432958602905273,0.0007851547148491042,0.004401404263799601,0.010216462111083848,0.008,15170.504
1135,1540160330155776000,180.88452561987214,47.7018284753914,17.132192611694336,17.08266258239746,17.257625579833984,0.0006166794215494803,0.0046040812977427206,0.008185905396270779,0.020,15310.875
1136,1542685736567224448,192.03072068895622,46.632947856016344,17.90618324279785,18.00423812866211,17.732728958129883,0.0007699971139247908,0.005633772214732766,0.011426961481442312,0.014,8669.619
1137,1542767405367918080,190.67175917858387,45.97195383332617,19.87603187561035,19.926088333129883,19.765880584716797,0.002584219246490553,0.03263710968527115,0.05941689875716272,0.009,9840.111
1138,1542933401563275136,190.43849090956547,47.10598484802353,17.143552780151367,17.21950340270996,17.01651954650879,0.0005623853960810238,0.0044348796874159185,0.004937132249414084,0.013,9289.664
1139,1545678740360134016,183.61076226264524,48.33006029811289,17.990934371948242,18.10065269470215,17.768796920776367,0.0007517456020714957,0.007151740489980472,0.010011483692728003,0.015,8165.824
1140,1545714066473060224,183.59593498982653,48.721213824331045,16.963123321533203,16.881803512573242,17.144996643066406,0.0005001728966578855,0.0028779018884276726,0.005467689380948814,0.014,19230.917
1141,1548295204374229760,183.17377778757285,51.111522351911056,18.867826461791992,18.99539566040039,18.663291931152344,0.0014074558889037834,0.014742788611842859,0.029467799054090117,0.014,8184.648
1142,1551402252435630592,200.04752758506214,47.20581179606799,17.456314086914062,17.605680465698242,17.21086883544922,0.0006430798778799939,0.006438049990694329,0.005113748792880132,0.014,7709.035
1143,1551633527833800448,204.41529283548994,45.975901924479764,18.163976669311523,18.05984115600586,18.455625534057617,0.0010050314438039003,0.006568183845709943,0.024514384901416674,0.018,27861.212
1144,1551653525201496704,204.0218154322502,46.18483379419632,17.267244338989258,17.190290451049805,17.438344955444336,0.0007449138471633764,0.0051622446733602684,0.009923759088994068,0.015,18620.871
1146,1552506849303732096,203.74648722629763,48.719579119324465,19.43446159362793,19.716751098632812,19.180734634399414,0.002221106058467255,0.0344096184834358,0.031264052939282166,0.013,6839.116
1147,1554053308112052992,196.45279481657533,46.359837515482866,18.200681686401367,18.038249969482422,18.25680160522461,0.0009472033625896911,0.009762781520396793,0.01261654561327143,0.023,17218.686
1148,1555883930548870400,194.51755091183813,50.24599155316863,16.514585494995117,16.646350860595703,16.29785919189453,0.0004475720538724661,0.0032514594348761142,0.0040457164856645775,0.012,8035.261
1149,1556960146273822208,198.03390221550276,51.699834881104984,17.91309356689453,17.825462341308594,18.08778190612793,0.0008910431712044235,0.005875608163815948,0.017578573726847152,0.015,19408.859
1150,1557593018294759168,195.6469751524687,52.11970147859653,16.62544059753418,16.545949935913086,16.80131721496582,0.0006271923464447307,0.0031343962054426297,0.004949980247626357,0.014,18879.913
1151,1559176654339824512,204.88513137897533,51.37190733383129,18.126249313354492,18.015029907226562,18.427162170410156,0.0010715420852769012,0.009092392996151956,0.014616635447124493,0.013,29174.270
1152,1559523004799682944,203.8103847031493,50.83680319772977,17.012659072875977,16.8699893951416,17.317224502563477,0.0006686073624475283,0.004506777853280332,0.007618466716886707,0.015,32284.941
1153,1560209095758360448,204.0143477285442,53.34615256764298,18.36685562133789,18.344688415527344,18.478782653808594,0.001153321485858361,0.013724576497602583,0.02023756476411844,0.013,14621.772
1154,1561067539462433280,208.78185741598847,53.08243844402877,18.778945922851562,18.754878997802734,18.946735382080078,0.0015788550725043316,0.01780738661932679,0.041379070047550814,0.022,16218.101
1155,1561515526026874624,207.8349998064055,54.96176721046176,15.829641342163086,15.845353126525879,15.842367172241211,0.0006535662952123121,0.0026321311766617375,0.002663664624696751,0.014,11614.486
1156,1563978157195387392,196.64814894546836,53.835397364355735,17.644275665283203,17.582874298095703,17.771150588989258,0.0010002766736670963,0.007647014802946347,0.016522243531096246,0.010,16481.624
1157,1564729875257064832,197.25988749287802,55.416743055853786,18.929039001464844,18.94015884399414,18.50484275817871,0.0018927737549530954,0.029226517909781022,0.04575509770248864,0.013,7447.320
1158,1565012935076040832,202.65829043272194,54.75660396932245,16.72350311279297,16.908626556396484,16.46905517578125,0.0005093486291760402,0.006675474677527302,0.007970445172034922,0.012,7396.053
1159,1567146533093584128,198.64447515233778,59.6196191022779,18.067174911499023,18.081451416015625,18.024782180786133,0.0018485192427387905,0.012051929450652935,0.014336711010074884,0.013,10914.403
1160,1568579647717853184,189.69739757827242,51.36868205022046,17.212059020996094,17.36686897277832,16.928083419799805,0.0006292425360452181,0.004849385936987575,0.007820764915943973,0.013,7413.102
1161,1569598242161388928,192.3906203962404,52.03632736089809,17.210227966308594,17.12890625,17.435407638549805,0.0008672042892236986,0.003981418673345998,0.00749874660386591,0.010,21827.299
1162,1570597079755570688,192.33457590653256,55.26845268044779,16.86117935180664,16.83048439025879,16.97509765625,0.0007355166057969968,0.00393689956582138,0.005805121512265615,0.013,14791.084
1163,1570797397030578048,190.28989822284532,54.13165673880694,17.30718421936035,17.368083953857422,17.187782287597656,0.0007602707769699985,0.006196447141798771,0.00746169437135406,0.013,9527.962
1164,1571109898850692608,188.81586676011804,55.05483272509063,16.95142936706543,17.070451736450195,16.75682258605957,0.0005750888332644484,0.0036460013610537306,0.0049130460619380015,0.020,8279.422
1165,1571540215918076928,189.1977402748837,56.0774184395418,18.139822006225586,18.043973922729492,18.389707565307617,0.0012863926728650444,0.013131370388342258,0.024014413478944563,0.014,24043.628
1166,1574653689250360576,186.82251205838296,56.64045531439741,18.30216407775879,18.276472091674805,18.428529739379883,0.0011529965395842103,0.011434599294622733,0.020902137100774622,0.013,15066.071
1167,1574944686170176000,184.3776176589169,57.45889778725032,18.493640899658203,18.433839797973633,18.622934341430664,0.0013940157265837168,0.016919510768754354,0.03962153042729292,0.013,16368.165
1168,1575509800786419712,180.01123976063613,57.451916777101864,17.824403762817383,18.196796417236328,17.259267807006836,0.0008157952077171736,0.00898029289596045,0.008391793333657393,0.023,5211.947
1169,1576358104072344192,193.70995988958043,55.205967960064555,18.314193725585938,18.183483123779297,18.64274024963379,0.0011827201619358976,0.010141620316032971,0.0325878060754397,0.014,34276.779
1170,1576983485669875200,195.62772979095345,56.96288878492168,19.8769588470459,20.084373474121094,19.72245216369629,0.003231103330456619,0.05745265987927998,0.06550196981350903,0.011,7961.594
1171,1577900791900994688,188.54602847612225,58.1377163041147,16.601882934570312,16.598796844482422,16.66524887084961,0.0007316465294419603,0.003167029115383477,0.00409913407231163,0.012,12971.793
1172,1579492163183241984,194.1205813772696,61.033376750947966,17.493717193603516,17.594589233398438,17.33829689025879,0.0008803650196275913,0.0073448855307948965,0.010581030579731084,0.015,8790.225
1173,1580122557007924096,190.78095262653866,61.27720199540847,19.37516975402832,19.66766929626465,18.941884994506836,0.0021548744790535596,0.029528400591849996,0.029126982811123022,0.013,5929.253
1174,1580775946088032128,188.04753222020997,57.78668429960898,16.660966873168945,16.61549186706543,16.784700393676758,0.0007230996698858521,0.003668764204070576,0.005822238602023815,0.013,15488.166
1175,1581078517944145280,185.60047445119707,58.798550735872084,17.365123748779297,17.419876098632812,17.31511116027832,0.0008628181290849646,0.006297718143238758,0.008120660810182033,0.014,10280.163
1176,1582994588754379520,180.71421621405034,63.07395899660018,17.94957160949707,17.886384963989258,18.179533004760742,0.0009738942185492256,0.008257716222427967,0.0177901587642028,0.013,21037.784
1177,1583429445603051008,185.3461457361586,62.421483771359966,17.665666580200195,17.754924774169922,17.52172088623047,0.0008523338896895915,0.0076298049421457004,0.009088124679376438,0.014,8994.976
1178,1584658871401432832,180.17072724858713,64.30576303146869,17.522382736206055,17.482452392578125,17.625774383544922,0.0010269806870161471,0.00635678161669416,0.00905670442926705,0.016,14588.143
1179,1584734595969095424,184.2558545435671,64.0677721631509,17.198341369628906,17.363758087158203,16.909839630126953,0.0006371397394318151,0.005973010539549699,0.006809084507094689,0.021,7328.245
1180,1585316237620488704,225.51958730407557,42.62485276827317,18.38504409790039,18.37208366394043,18.576690673828125,0.0012657123451154278,0.011226483416315214,0.023872397923290628,0.013,17418.069
1181,1586362427230220032,226.46440030243636,45.938920408677994,17.188522338867188,17.121084213256836,17.35309600830078,0.0008037359576931033,0.0036586042209153418,0.008273298472050978,0.015,17988.709
1182,1586427298416103296,223.50685738463488,44.10673139393679,17.7233829498291,17.873952865600586,17.48245620727539,0.000859036761276212,0.008040637657797806,0.0076340452625930704,0.013,7744.618
1183,1588632914445913344,229.62016828421775,49.31754884413066,17.98598289489746,17.948312759399414,18.158679962158203,0.0011614190461400637,0.007139489904453253,0.019077390618487608,0.012,17378.008
1184,1590116224351061888,221.58399684603054,46.72209466054918,17.58405113220215,17.550514221191406,17.722265243530273,0.000836951208509267,0.0057397197721356175,0.011243899679983287,0.014,15739.829
1185,1590192369827025152,221.07614600809617,47.284389271065,16.459346771240234,16.5278263092041,16.357791900634766,0.000589879054251201,0.003269810645693261,0.0025724784441496,0.014,9594.006
1186,1591250718488330112,219.10114642397588,47.8836190129667,17.31226921081543,17.43769073486328,17.084869384765625,0.0006944252690681845,0.005258789811791414,0.005869645949086661,0.010,8016.781
1187,1592188185293936256,225.7016876387168,49.424567021048695,17.599836349487305,17.64635467529297,17.54539680480957,0.0009393388797125261,0.006681142528156256,0.010106406107749866,0.020,10162.487
1188,1593522034634112896,221.8379586800806,51.31322325061369,17.10755157470703,17.089614868164062,17.198318481445312,0.0007048217222432646,0.004630789418143389,0.005697482201978445,0.014,13867.558
1189,1594149202938555008,225.19762641743404,53.21418650558267,18.814451217651367,18.786178588867188,18.69457244873047,0.0016170993722401444,0.03693139965400696,0.04362558877121669,0.012,10568.175
1190,1594598658379500160,231.19769260137883,49.58002407184268,18.330747604370117,18.274076461791992,18.513275146484375,0.0013155311170481847,0.01643368549615933,0.03170085408462348,0.013,19010.783
1191,1595020561608875520,234.95095385660179,51.13830867562508,18.170516967773438,18.163408279418945,18.057973861694336,0.0014932413119475452,0.018751420608953,0.026613240071071805,0.016,10256.519
1192,1595402921071043584,230.17475186096271,49.86137370769174,16.483768463134766,16.3585262298584,16.73190689086914,0.0008785301706244879,0.0029988737972711683,0.006575423938649372,0.025,26181.830
1193,1596840395085604096,234.7538506051702,52.668197533606566,17.503812789916992,17.577579498291016,17.385387420654297,0.0008530664794831525,0.00868016820074376,0.008381208834388483,0.013,9418.896
1194,1597110492693333504,237.62380566815173,53.21197444169024,19.96319580078125,20.253969192504883,19.481279373168945,0.004438789240415663,0.06359865085594829,0.06550851092971142,0.014,5754.399
1195,1597122385458486656,237.7724438908283,53.43646060610199,17.179428100585938,17.12369155883789,17.344100952148438,0.0009050536640721209,0.006420346559368846,0.008888904475627133,0.013,17619.760
